case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
885,8,Activity BS,,normal,-,-
885,9,Activity B,,normal,-,-
885,10,■,,normal,-,-
886,0,▶,,normal,-,-
886,1,Activity A,,normal,-,-
886,2,Activity C,,normal,-,-
886,3,Activity L,,normal,-,-
886,4,Activity Q,,normal,-,-
886,5,Activity M,,normal,-,-
886,6,Activity D,,normal,-,-
886,7,Activity S,,normal,-,-
886,8,Activity B,,normal,-,-
886,9,■,,normal,-,-
887,0,▶,,normal,-,-
887,1,Activity A,,normal,-,-
887,2,Activity T,,normal,-,-
887,3,Activity AK,,normal,-,-
887,4,Activity AL,,normal,-,-
887,5,Activity AM,,normal,-,-
887,6,Activity U,,normal,-,-
887,7,Activity B,,normal,-,-
887,8,■,,normal,-,-
888,0,▶,,normal,-,-
888,1,Activity A,,normal,-,-
888,2,Activity BZ,,normal,-,-
888,3,Activity B,,normal,-,-
888,4,■,,normal,-,-
889,0,▶,,normal,-,-
889,1,Activity A,,normal,-,-
889,2,Activity T,,normal,-,-
889,3,Activity AN,,normal,-,-
889,4,Activity AS,,normal,-,-
889,5,Activity AV,,normal,-,-
889,6,Activity AT,,normal,-,-
889,7,Activity AO,,normal,-,-
889,8,Activity U,,normal,-,-
889,9,Activity B,,normal,-,-
889,10,■,,normal,-,-
890,0,▶,,normal,-,-
890,1,Activity A,,normal,-,-
890,2,Activity T,,normal,-,-
890,3,Activity AK,,normal,-,-
890,4,Activity AL,,normal,-,-
890,5,Activity AM,,normal,-,-
890,6,Activity U,,normal,-,-
890,7,Activity B,,normal,-,-
890,8,■,,normal,-,-
891,0,▶,,normal,-,-
891,1,Activity A,,normal,-,-
891,2,Activity C,,normal,-,-
891,3,Activity R,,normal,-,-
891,4,Activity D,,normal,-,-
891,5,Activity S,,normal,-,-
891,6,Activity B,,normal,-,-
891,7,■,,normal,-,-
892,0,▶,,normal,-,-
892,1,Activity A,,normal,-,-
892,2,Activity BC,,normal,-,-
892,3,Activity B,,normal,-,-
892,4,■,,normal,-,-
893,0,▶,,normal,-,-
893,1,Activity A,,normal,-,-
893,2,Activity C,,normal,-,-
893,3,Activity E,,normal,-,-
893,4,Activity F,,normal,-,-
893,5,Activity D,,normal,-,-
893,6,Activity S,,normal,-,-
893,7,Activity B,,normal,-,-
893,8,■,,normal,-,-
894,0,▶,,normal,-,-
894,1,Activity A,,normal,-,-
894,2,Activity T,,normal,-,-
894,3,Activity AN,,normal,-,-
894,4,Activity AQ,,normal,-,-
894,5,Activity AR,,normal,-,-
894,6,Activity AO,,normal,-,-
894,7,Activity U,,normal,-,-
894,8,Activity B,,normal,-,-
894,9,■,,normal,-,-
895,0,▶,,normal,-,-
895,1,Activity A,,normal,-,-
895,2,Activity T,,normal,-,-
895,3,Activity AN,,normal,-,-
895,4,Activity AQ,,normal,-,-
895,5,Activity AR,,normal,-,-
895,6,Activity AO,,normal,-,-
895,7,Activity U,,normal,-,-
895,8,Activity B,,normal,-,-
895,9,■,,normal,-,-
896,0,▶,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,1,Activity BK,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,2,Activity BE,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,3,Activity A,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,4,Activity BD,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,5,Activity BJ,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,6,Activity BM,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,7,Activity BQ,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,8,Activity BR,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,9,Activity BV,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,10,Activity BS,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,11,Activity B,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
896,12,■,,anomalous,Early,"{'shift_from': 6, 'shift_to': 0, 'size': 2}"
897,0,▶,,normal,-,-
897,1,Activity A,,normal,-,-
897,2,Activity T,,normal,-,-
897,3,Activity AN,,normal,-,-
897,4,Activity AS,,normal,-,-
897,5,Activity AY,,normal,-,-
897,6,Activity AT,,normal,-,-
897,7,Activity AO,,normal,-,-
897,8,Activity U,,normal,-,-
897,9,Activity B,,normal,-,-
897,10,■,,normal,-,-
898,0,▶,,normal,-,-
898,1,Activity A,,normal,-,-
898,2,Activity T,,normal,-,-
898,3,Activity AK,,normal,-,-
898,4,Activity AL,,normal,-,-
898,5,Activity AM,,normal,-,-
898,6,Activity U,,normal,-,-
898,7,Activity B,,normal,-,-
898,8,■,,normal,-,-
899,0,▶,,normal,-,-
899,1,Activity A,,normal,-,-
899,2,Activity T,,normal,-,-
899,3,Activity AN,,normal,-,-
899,4,Activity AP,,normal,-,-
899,5,Activity AO,,normal,-,-
899,6,Activity U,,normal,-,-
899,7,Activity B,,normal,-,-
899,8,■,,normal,-,-
900,0,▶,,normal,-,-
900,1,Activity A,,normal,-,-
900,2,Activity BZ,,normal,-,-
900,3,Activity B,,normal,-,-
900,4,■,,normal,-,-
901,0,▶,,normal,-,-
901,1,Activity A,,normal,-,-
901,2,Activity T,,normal,-,-
901,3,Activity AK,,normal,-,-
901,4,Activity AL,,normal,-,-
901,5,Activity AM,,normal,-,-
901,6,Activity U,,normal,-,-
901,7,Activity B,,normal,-,-
901,8,■,,normal,-,-
902,0,▶,,normal,-,-
902,1,Activity A,,normal,-,-
902,2,Activity BD,,normal,-,-
902,3,Activity BO,,normal,-,-
902,4,Activity BE,,normal,-,-
902,5,Activity BQ,,normal,-,-
902,6,Activity BR,,normal,-,-
902,7,Activity BV,,normal,-,-
902,8,Activity BS,,normal,-,-
902,9,Activity B,,normal,-,-
902,10,■,,normal,-,-
903,0,▶,,normal,-,-
903,1,Activity A,,normal,-,-
903,2,Activity T,,normal,-,-
903,3,Activity AK,,normal,-,-
903,4,Activity AL,,normal,-,-
903,5,Activity AM,,normal,-,-
903,6,Activity U,,normal,-,-
903,7,Activity B,,normal,-,-
903,8,■,,normal,-,-
904,0,▶,,normal,-,-
904,1,Activity A,,normal,-,-
904,2,Activity T,,normal,-,-
904,3,Activity AN,,normal,-,-
904,4,Activity AS,,normal,-,-
904,5,Activity AW,,normal,-,-
904,6,Activity AT,,normal,-,-
904,7,Activity AO,,normal,-,-
904,8,Activity U,,normal,-,-
904,9,Activity B,,normal,-,-
904,10,■,,normal,-,-
905,0,▶,,normal,-,-
905,1,Activity A,,normal,-,-
905,2,Activity BZ,,normal,-,-
905,3,Activity B,,normal,-,-
905,4,■,,normal,-,-
906,0,▶,,normal,-,-
906,1,Activity A,,normal,-,-
906,2,Activity T,,normal,-,-
906,3,Activity AK,,normal,-,-
906,4,Activity AL,,normal,-,-
906,5,Activity AM,,normal,-,-
906,6,Activity U,,normal,-,-
906,7,Activity B,,normal,-,-
906,8,■,,normal,-,-
907,0,▶,,normal,-,-
907,1,Activity A,,normal,-,-
907,2,Activity T,,normal,-,-
907,3,Activity AK,,normal,-,-
907,4,Activity AL,,normal,-,-
907,5,Activity AM,,normal,-,-
907,6,Activity U,,normal,-,-
907,7,Activity B,,normal,-,-
907,8,■,,normal,-,-
908,0,▶,,normal,-,-
908,1,Activity A,,normal,-,-
908,2,Activity C,,normal,-,-
908,3,Activity L,,normal,-,-
908,4,Activity P,,normal,-,-
908,5,Activity M,,normal,-,-
908,6,Activity D,,normal,-,-
908,7,Activity S,,normal,-,-
908,8,Activity B,,normal,-,-
908,9,■,,normal,-,-
909,0,▶,,normal,-,-
909,1,Activity A,,normal,-,-
909,2,Activity T,,normal,-,-
909,3,Activity AN,,normal,-,-
909,4,Activity AQ,,normal,-,-
909,5,Activity AR,,normal,-,-
909,6,Activity AO,,normal,-,-
909,7,Activity U,,normal,-,-
909,8,Activity B,,normal,-,-
909,9,■,,normal,-,-
910,0,▶,,normal,-,-
910,1,Activity A,,normal,-,-
910,2,Activity T,,normal,-,-
910,3,Activity AK,,normal,-,-
910,4,Activity AL,,normal,-,-
910,5,Activity AM,,normal,-,-
910,6,Activity U,,normal,-,-
910,7,Activity B,,normal,-,-
910,8,■,,normal,-,-
911,0,▶,,normal,-,-
911,1,Activity A,,normal,-,-
911,2,Activity T,,normal,-,-
911,3,Activity AK,,normal,-,-
911,4,Activity AL,,normal,-,-
911,5,Activity AM,,normal,-,-
911,6,Activity U,,normal,-,-
911,7,Activity B,,normal,-,-
911,8,■,,normal,-,-
912,0,▶,,normal,-,-
912,1,Activity A,,normal,-,-
912,2,Activity T,,normal,-,-
912,3,Activity AK,,normal,-,-
912,4,Activity AL,,normal,-,-
912,5,Activity AM,,normal,-,-
912,6,Activity U,,normal,-,-
912,7,Activity B,,normal,-,-
912,8,■,,normal,-,-
913,0,▶,,normal,-,-
913,1,Activity A,,normal,-,-
913,2,Activity T,,normal,-,-
913,3,Activity AN,,normal,-,-
913,4,Activity AP,,normal,-,-
913,5,Activity AO,,normal,-,-
913,6,Activity U,,normal,-,-
913,7,Activity B,,normal,-,-
913,8,■,,normal,-,-
914,0,▶,,normal,-,-
914,1,Activity A,,normal,-,-
914,2,Activity C,,normal,-,-
914,3,Activity L,,normal,-,-
914,4,Activity P,,normal,-,-
914,5,Activity M,,normal,-,-
914,6,Activity D,,normal,-,-
914,7,Activity S,,normal,-,-
914,8,Activity B,,normal,-,-
914,9,■,,normal,-,-
915,0,▶,,normal,-,-
915,1,Activity A,,normal,-,-
915,2,Activity BZ,,normal,-,-
915,3,Activity B,,normal,-,-
915,4,■,,normal,-,-
916,0,▶,,normal,-,-
916,1,Activity A,,normal,-,-
916,2,Activity T,,normal,-,-
916,3,Activity AK,,normal,-,-
916,4,Activity AL,,normal,-,-
916,5,Activity AM,,normal,-,-
916,6,Activity U,,normal,-,-
916,7,Activity B,,normal,-,-
916,8,■,,normal,-,-
917,0,▶,,normal,-,-
917,1,Activity A,,normal,-,-
917,2,Activity T,,normal,-,-
917,3,Activity AN,,normal,-,-
917,4,Activity AQ,,normal,-,-
917,5,Activity AR,,normal,-,-
917,6,Activity AO,,normal,-,-
917,7,Activity U,,normal,-,-
917,8,Activity B,,normal,-,-
917,9,■,,normal,-,-
918,0,▶,,normal,-,-
918,1,Activity A,,normal,-,-
918,2,Activity C,,normal,-,-
918,3,Activity L,,normal,-,-
918,4,Activity N,,normal,-,-
918,5,Activity M,,normal,-,-
918,6,Activity D,,normal,-,-
918,7,Activity S,,normal,-,-
918,8,Activity B,,normal,-,-
918,9,■,,normal,-,-
919,0,▶,,normal,-,-
919,1,Activity A,,normal,-,-
919,2,Activity BD,,normal,-,-
919,3,Activity BP,,normal,-,-
919,4,Activity BE,,normal,-,-
919,5,Activity BQ,,normal,-,-
919,6,Activity BR,,normal,-,-
919,7,Activity BV,,normal,-,-
919,8,Activity BS,,normal,-,-
919,9,Activity B,,normal,-,-
919,10,■,,normal,-,-
920,0,▶,,normal,-,-
920,1,Activity A,,normal,-,-
920,2,Activity T,,normal,-,-
920,3,Activity AK,,normal,-,-
920,4,Activity AL,,normal,-,-
920,5,Activity AM,,normal,-,-
920,6,Activity U,,normal,-,-
920,7,Activity B,,normal,-,-
920,8,■,,normal,-,-
921,0,▶,,normal,-,-
921,1,Activity A,,normal,-,-
921,2,Activity T,,normal,-,-
921,3,Activity AK,,normal,-,-
921,4,Activity AL,,normal,-,-
921,5,Activity AM,,normal,-,-
921,6,Activity U,,normal,-,-
921,7,Activity B,,normal,-,-
921,8,■,,normal,-,-
922,0,▶,,normal,-,-
922,1,Activity A,,normal,-,-
922,2,Activity BC,,normal,-,-
922,3,Activity B,,normal,-,-
922,4,■,,normal,-,-
923,0,▶,,normal,-,-
923,1,Activity A,,normal,-,-
923,2,Activity T,,normal,-,-
923,3,Activity AK,,normal,-,-
923,4,Activity AL,,normal,-,-
923,5,Activity AM,,normal,-,-
923,6,Activity U,,normal,-,-
923,7,Activity B,,normal,-,-
923,8,■,,normal,-,-
924,0,▶,,normal,-,-
924,1,Activity A,,normal,-,-
924,2,Activity BC,,normal,-,-
924,3,Activity B,,normal,-,-
924,4,■,,normal,-,-
925,0,▶,,normal,-,-
925,1,Activity A,,normal,-,-
925,2,Activity BC,,normal,-,-
925,3,Activity B,,normal,-,-
925,4,■,,normal,-,-
926,0,▶,,normal,-,-
926,1,Activity A,,normal,-,-
926,2,Activity T,,normal,-,-
926,3,Activity AN,,normal,-,-
926,4,Activity AP,,normal,-,-
926,5,Activity AO,,normal,-,-
926,6,Activity U,,normal,-,-
926,7,Activity B,,normal,-,-
926,8,■,,normal,-,-
927,0,▶,,normal,-,-
927,1,Activity A,,normal,-,-
927,2,Activity T,,normal,-,-
927,3,Activity AK,,normal,-,-
927,4,Activity AL,,normal,-,-
927,5,Activity AM,,normal,-,-
927,6,Activity U,,normal,-,-
927,7,Activity B,,normal,-,-
927,8,■,,normal,-,-
928,0,▶,,normal,-,-
928,1,Activity A,,normal,-,-
928,2,Activity BD,,normal,-,-
928,3,Activity BJ,,normal,-,-
928,4,Activity BM,,normal,-,-
928,5,Activity BK,,normal,-,-
928,6,Activity BE,,normal,-,-
928,7,Activity BQ,,normal,-,-
928,8,Activity BR,,normal,-,-
928,9,Activity BX,,normal,-,-
928,10,Activity BS,,normal,-,-
928,11,Activity B,,normal,-,-
928,12,■,,normal,-,-
929,0,▶,,normal,-,-
929,1,Activity A,,normal,-,-
929,2,Activity BD,,normal,-,-
929,3,Activity BJ,,normal,-,-
929,4,Activity BN,,normal,-,-
929,5,Activity BK,,normal,-,-
929,6,Activity BE,,normal,-,-
929,7,Activity BQ,,normal,-,-
929,8,Activity BR,,normal,-,-
929,9,Activity BY,,normal,-,-
929,10,Activity BS,,normal,-,-
929,11,Activity B,,normal,-,-
929,12,■,,normal,-,-
930,0,▶,,normal,-,-
930,1,Activity A,,normal,-,-
930,2,Activity T,,normal,-,-
930,3,Activity AN,,normal,-,-
930,4,Activity AQ,,normal,-,-
930,5,Activity AR,,normal,-,-
930,6,Activity AO,,normal,-,-
930,7,Activity U,,normal,-,-
930,8,Activity B,,normal,-,-
930,9,■,,normal,-,-
931,0,▶,,normal,-,-
931,1,Activity A,,normal,-,-
931,2,Activity BC,,normal,-,-
931,3,Activity B,,normal,-,-
931,4,■,,normal,-,-
932,0,▶,,normal,-,-
932,1,Activity A,,normal,-,-
932,2,Activity BC,,normal,-,-
932,3,Activity B,,normal,-,-
932,4,■,,normal,-,-
933,0,▶,,normal,-,-
933,1,Activity A,,normal,-,-
933,2,Activity BZ,,normal,-,-
933,3,Activity B,,normal,-,-
933,4,■,,normal,-,-
934,0,▶,,normal,-,-
934,1,Activity A,,normal,-,-
934,2,Activity C,,normal,-,-
934,3,Activity L,,normal,-,-
934,4,Activity P,,normal,-,-
934,5,Activity M,,normal,-,-
934,6,Activity D,,normal,-,-
934,7,Activity S,,normal,-,-
934,8,Activity B,,normal,-,-
934,9,■,,normal,-,-
935,0,▶,,normal,-,-
935,1,Activity A,,normal,-,-
935,2,Activity T,,normal,-,-
935,3,Activity AN,,normal,-,-
935,4,Activity AS,,normal,-,-
935,5,Activity AV,,normal,-,-
935,6,Activity AT,,normal,-,-
935,7,Activity AO,,normal,-,-
935,8,Activity U,,normal,-,-
935,9,Activity B,,normal,-,-
935,10,■,,normal,-,-
936,0,▶,,normal,-,-
936,1,Activity A,,normal,-,-
936,2,Activity BZ,,normal,-,-
936,3,Activity B,,normal,-,-
936,4,■,,normal,-,-
937,0,▶,,normal,-,-
937,1,Activity A,,normal,-,-
937,2,Activity BZ,,normal,-,-
937,3,Activity B,,normal,-,-
937,4,■,,normal,-,-
938,0,▶,,normal,-,-
938,1,Activity A,,normal,-,-
938,2,Activity T,,normal,-,-
938,3,Activity AK,,normal,-,-
938,4,Activity AL,,normal,-,-
938,5,Activity AM,,normal,-,-
938,6,Activity U,,normal,-,-
938,7,Activity B,,normal,-,-
938,8,■,,normal,-,-
939,0,▶,,normal,-,-
939,1,Activity A,,normal,-,-
939,2,Activity C,,normal,-,-
939,3,Activity E,,normal,-,-
939,4,Activity F,,normal,-,-
939,5,Activity D,,normal,-,-
939,6,Activity S,,normal,-,-
939,7,Activity B,,normal,-,-
939,8,■,,normal,-,-
940,0,▶,,normal,-,-
940,1,Activity A,,normal,-,-
940,2,Activity T,,normal,-,-
940,3,Activity AN,,normal,-,-
940,4,Activity AQ,,normal,-,-
940,5,Activity AR,,normal,-,-
940,6,Activity AO,,normal,-,-
940,7,Activity U,,normal,-,-
940,8,Activity B,,normal,-,-
940,9,■,,normal,-,-
941,0,▶,,normal,-,-
941,1,Activity A,,normal,-,-
941,2,Activity C,,normal,-,-
941,3,Activity L,,normal,-,-
941,4,Activity P,,normal,-,-
941,5,Activity M,,normal,-,-
941,6,Activity D,,normal,-,-
941,7,Activity S,,normal,-,-
941,8,Activity B,,normal,-,-
941,9,■,,normal,-,-
942,0,▶,,normal,-,-
942,1,Activity A,,normal,-,-
942,2,Activity BC,,normal,-,-
942,3,Activity B,,normal,-,-
942,4,■,,normal,-,-
943,0,▶,,normal,-,-
943,1,Activity A,,normal,-,-
943,2,Activity T,,normal,-,-
943,3,Activity AN,,normal,-,-
943,4,Activity AS,,normal,-,-
943,5,Activity AZ,,normal,-,-
943,6,Activity AT,,normal,-,-
943,7,Activity AO,,normal,-,-
943,8,Activity U,,normal,-,-
943,9,Activity B,,normal,-,-
943,10,■,,normal,-,-
944,0,▶,,normal,-,-
944,1,Activity A,,normal,-,-
944,2,Activity BZ,,normal,-,-
944,3,Activity B,,normal,-,-
944,4,■,,normal,-,-
945,0,▶,,normal,-,-
945,1,Activity A,,normal,-,-
945,2,Activity T,,normal,-,-
945,3,Activity V,,normal,-,-
945,4,Activity AA,,normal,-,-
945,5,Activity W,,normal,-,-
945,6,Activity AB,,normal,-,-
945,7,Activity U,,normal,-,-
945,8,Activity B,,normal,-,-
945,9,■,,normal,-,-
946,0,▶,,normal,-,-
946,1,Activity A,,normal,-,-
946,2,Activity T,,normal,-,-
946,3,Activity AK,,normal,-,-
946,4,Activity AL,,normal,-,-
946,5,Activity AM,,normal,-,-
946,6,Activity U,,normal,-,-
946,7,Activity B,,normal,-,-
946,8,■,,normal,-,-
947,0,▶,,anomalous,Insert,{'indices': [2]}
947,1,Activity A,,anomalous,Insert,{'indices': [2]}
947,2,Activity C,,anomalous,Insert,{'indices': [2]}
947,3,Random activity 35,,anomalous,Insert,{'indices': [2]}
947,4,Activity G,,anomalous,Insert,{'indices': [2]}
947,5,Activity I,,anomalous,Insert,{'indices': [2]}
947,6,Activity H,,anomalous,Insert,{'indices': [2]}
947,7,Activity D,,anomalous,Insert,{'indices': [2]}
947,8,Activity S,,anomalous,Insert,{'indices': [2]}
947,9,Activity B,,anomalous,Insert,{'indices': [2]}
947,10,■,,anomalous,Insert,{'indices': [2]}
948,0,▶,,normal,-,-
948,1,Activity A,,normal,-,-
948,2,Activity BD,,normal,-,-
948,3,Activity BO,,normal,-,-
948,4,Activity BE,,normal,-,-
948,5,Activity BQ,,normal,-,-
948,6,Activity BR,,normal,-,-
948,7,Activity BT,,normal,-,-
948,8,Activity BS,,normal,-,-
948,9,Activity B,,normal,-,-
948,10,■,,normal,-,-
949,0,▶,,normal,-,-
949,1,Activity A,,normal,-,-
949,2,Activity T,,normal,-,-
949,3,Activity AN,,normal,-,-
949,4,Activity AQ,,normal,-,-
949,5,Activity AR,,normal,-,-
949,6,Activity AO,,normal,-,-
949,7,Activity U,,normal,-,-
949,8,Activity B,,normal,-,-
949,9,■,,normal,-,-
950,0,▶,,normal,-,-
950,1,Activity A,,normal,-,-
950,2,Activity C,,normal,-,-
950,3,Activity L,,normal,-,-
950,4,Activity N,,normal,-,-
950,5,Activity M,,normal,-,-
950,6,Activity D,,normal,-,-
950,7,Activity S,,normal,-,-
950,8,Activity B,,normal,-,-
950,9,■,,normal,-,-
951,0,▶,,normal,-,-
951,1,Activity A,,normal,-,-
951,2,Activity T,,normal,-,-
951,3,Activity AN,,normal,-,-
951,4,Activity AS,,normal,-,-
951,5,Activity AW,,normal,-,-
951,6,Activity AT,,normal,-,-
951,7,Activity AO,,normal,-,-
951,8,Activity U,,normal,-,-
951,9,Activity B,,normal,-,-
951,10,■,,normal,-,-
952,0,▶,,normal,-,-
952,1,Activity A,,normal,-,-
952,2,Activity T,,normal,-,-
952,3,Activity AK,,normal,-,-
952,4,Activity AL,,normal,-,-
952,5,Activity AM,,normal,-,-
952,6,Activity U,,normal,-,-
952,7,Activity B,,normal,-,-
952,8,■,,normal,-,-
953,0,▶,,normal,-,-
953,1,Activity A,,normal,-,-
953,2,Activity T,,normal,-,-
953,3,Activity AN,,normal,-,-
953,4,Activity AP,,normal,-,-
953,5,Activity AO,,normal,-,-
953,6,Activity U,,normal,-,-
953,7,Activity B,,normal,-,-
953,8,■,,normal,-,-
954,0,▶,,normal,-,-
954,1,Activity A,,normal,-,-
954,2,Activity T,,normal,-,-
954,3,Activity AN,,normal,-,-
954,4,Activity AS,,normal,-,-
954,5,Activity AW,,normal,-,-
954,6,Activity AT,,normal,-,-
954,7,Activity AO,,normal,-,-
954,8,Activity U,,normal,-,-
954,9,Activity B,,normal,-,-
954,10,■,,normal,-,-
955,0,▶,,normal,-,-
955,1,Activity A,,normal,-,-
955,2,Activity T,,normal,-,-
955,3,Activity AN,,normal,-,-
955,4,Activity AP,,normal,-,-
955,5,Activity AO,,normal,-,-
955,6,Activity U,,normal,-,-
955,7,Activity B,,normal,-,-
955,8,■,,normal,-,-
956,0,▶,,normal,-,-
956,1,Activity A,,normal,-,-
956,2,Activity T,,normal,-,-
956,3,Activity AN,,normal,-,-
956,4,Activity AP,,normal,-,-
956,5,Activity AO,,normal,-,-
956,6,Activity U,,normal,-,-
956,7,Activity B,,normal,-,-
956,8,■,,normal,-,-
957,0,▶,,normal,-,-
957,1,Activity A,,normal,-,-
957,2,Activity T,,normal,-,-
957,3,Activity AN,,normal,-,-
957,4,Activity AS,,normal,-,-
957,5,Activity AV,,normal,-,-
957,6,Activity AT,,normal,-,-
957,7,Activity AO,,normal,-,-
957,8,Activity U,,normal,-,-
957,9,Activity B,,normal,-,-
957,10,■,,normal,-,-
958,0,▶,,normal,-,-
958,1,Activity A,,normal,-,-
958,2,Activity BC,,normal,-,-
958,3,Activity B,,normal,-,-
958,4,■,,normal,-,-
959,0,▶,,normal,-,-
959,1,Activity A,,normal,-,-
959,2,Activity T,,normal,-,-
959,3,Activity AK,,normal,-,-
959,4,Activity AL,,normal,-,-
959,5,Activity AM,,normal,-,-
959,6,Activity U,,normal,-,-
959,7,Activity B,,normal,-,-
959,8,■,,normal,-,-
960,0,▶,,normal,-,-
960,1,Activity A,,normal,-,-
960,2,Activity C,,normal,-,-
960,3,Activity G,,normal,-,-
960,4,Activity K,,normal,-,-
960,5,Activity H,,normal,-,-
960,6,Activity D,,normal,-,-
960,7,Activity S,,normal,-,-
960,8,Activity B,,normal,-,-
960,9,■,,normal,-,-
961,0,▶,,normal,-,-
961,1,Activity A,,normal,-,-
961,2,Activity BD,,normal,-,-
961,3,Activity BO,,normal,-,-
961,4,Activity BE,,normal,-,-
961,5,Activity BQ,,normal,-,-
961,6,Activity BR,,normal,-,-
961,7,Activity BT,,normal,-,-
961,8,Activity BS,,normal,-,-
961,9,Activity B,,normal,-,-
961,10,■,,normal,-,-
962,0,▶,,normal,-,-
962,1,Activity A,,normal,-,-
962,2,Activity T,,normal,-,-
962,3,Activity AK,,normal,-,-
962,4,Activity AL,,normal,-,-
962,5,Activity AM,,normal,-,-
962,6,Activity U,,normal,-,-
962,7,Activity B,,normal,-,-
962,8,■,,normal,-,-
963,0,▶,,normal,-,-
963,1,Activity A,,normal,-,-
963,2,Activity BZ,,normal,-,-
963,3,Activity B,,normal,-,-
963,4,■,,normal,-,-
964,0,▶,,normal,-,-
964,1,Activity A,,normal,-,-
964,2,Activity T,,normal,-,-
964,3,Activity AK,,normal,-,-
964,4,Activity AL,,normal,-,-
964,5,Activity AM,,normal,-,-
964,6,Activity U,,normal,-,-
964,7,Activity B,,normal,-,-
964,8,■,,normal,-,-
965,0,▶,,normal,-,-
965,1,Activity A,,normal,-,-
965,2,Activity BC,,normal,-,-
965,3,Activity B,,normal,-,-
965,4,■,,normal,-,-
966,0,▶,,normal,-,-
966,1,Activity A,,normal,-,-
966,2,Activity C,,normal,-,-
966,3,Activity E,,normal,-,-
966,4,Activity F,,normal,-,-
966,5,Activity D,,normal,-,-
966,6,Activity S,,normal,-,-
966,7,Activity B,,normal,-,-
966,8,■,,normal,-,-
967,0,▶,,normal,-,-
967,1,Activity A,,normal,-,-
967,2,Activity C,,normal,-,-
967,3,Activity E,,normal,-,-
967,4,Activity F,,normal,-,-
967,5,Activity D,,normal,-,-
967,6,Activity S,,normal,-,-
967,7,Activity B,,normal,-,-
967,8,■,,normal,-,-
968,0,▶,,normal,-,-
968,1,Activity A,,normal,-,-
968,2,Activity T,,normal,-,-
968,3,Activity AK,,normal,-,-
968,4,Activity AL,,normal,-,-
968,5,Activity AM,,normal,-,-
968,6,Activity U,,normal,-,-
968,7,Activity B,,normal,-,-
968,8,■,,normal,-,-
969,0,▶,,normal,-,-
969,1,Activity A,,normal,-,-
969,2,Activity BD,,normal,-,-
969,3,Activity BJ,,normal,-,-
